EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate,EmployeeNumber
EMP12348,34,Male,Bachelor's,Research & Development,Manager,1,18810.0,Very High,5,5.0,2,1,No,Travel_Rarely,16.0,Medium,High,Very High,Medium,3,22,0,1,0,4,18,Married,No,11-05-2023,137065
EMP12349,26,Male,Master's,Human Resources,HR Specialist,2,19881.0,Very High,5,5.0,3,3,No,Travel_Frequently,12.0,Very High,Very High,High,Medium,3,10,2,0,2,9,6,Married,No,09-04-2022,925915
EMP12350,48,Male,Bachelor's,Sales,Sales Representative,3,25000.0,Very High,25,0.0,0,0,Yes,Travel_Frequently,14.0,Medium,High,High,Very High,3,15,0,6,0,4,11,Single,No,29-04-2010,922633
EMP12351,22,Female,Master's,Human Resources,HR Executive,3,11736.0,High,0,0.0,0,0,No,Travel_Rarely,2.0,High,Low,Medium,Medium,3,14,0,5,4,2,8,Single,No,14-03-2015,984018
EMP12352,38,Male,Master's,Marketing,Marketing Specialist,3,11113.0,High,14,1.0,1,1,No,Travel_Rarely,18.0,High,Low,Very High,Medium,3,22,3,6,4,3,12,Single,No,28-09-2020,328338
EMP12353,29,Male,Bachelor's,Human Resources,Manager,1,25000.0,Very High,6,4.0,0,0,No,Travel_Rarely,7.0,Medium,Low,Very High,Very High,3,10,0,4,4,11,11,Married,Yes,02-12-2024,200728
EMP12354,47,Male,Bachelor's,IT,IT Support,2,25000.0,Very High,18,3.0,3,0,Yes,Non-Travel,5.0,High,Medium,Medium,Medium,3,22,0,4,2,2,8,Married,No,01-01-2020,417504
EMP12355,48,Female,Master's,Finance,Financial Analyst,5,10862.0,High,20,3.0,3,1,No,Travel_Rarely,12.0,Medium,Medium,Medium,Low,3,20,3,4,4,2,11,Married,Yes,11-09-2015,591418
EMP12356,34,Male,High School,Sales,Manager,5,25000.0,Very High,8,8.0,1,2,No,Travel_Rarely,26.0,High,Very High,Medium,High,3,10,3,1,2,9,15,Divorced,No,16-01-2021,968885
EMP12357,54,Male,Master's,Marketing,Manager,2,22402.0,Very High,21,3.0,1,1,No,Travel_Rarely,17.0,High,Very High,Low,High,3,12,0,4,0,8,12,Married,No,06-04-2023,618421
EMP12358,25,Male,Master's,Sales,Manager,3,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,12.0,Medium,Very High,High,High,3,13,3,5,3,9,2,Single,No,15-11-2024,310393
EMP12359,31,Female,Bachelor's,Research & Development,Research Scientist,4,21341.0,Very High,2,2.0,2,1,No,Non-Travel,21.0,High,Very High,Medium,High,3,10,2,4,0,5,5,Divorced,No,12-04-2016,500831
EMP12360,57,Female,Bachelor's,Sales,Sales Representative,2,7080.0,Medium,26,13.0,1,2,No,Travel_Rarely,11.0,Medium,Medium,Very High,Medium,4,21,2,4,2,9,13,Single,No,21-09-2017,776887
EMP12361,32,Female,Bachelor's,Sales,Sales Executive,1,20571.0,Very High,11,6.0,2,1,Yes,Travel_Rarely,1.0,High,Medium,Very High,Low,3,23,0,5,1,1,1,Married,No,20-07-2023,701629
EMP12362,48,Female,Master's,Research & Development,Research Scientist,2,25000.0,Very High,20,3.0,3,3,Yes,Travel_Rarely,9.0,Very High,Medium,High,Very High,3,19,1,5,1,0,20,Single,No,13-06-2023,161479
EMP12363,38,Male,Master's,Sales,Manager,4,14733.0,High,15,0.0,0,0,No,Travel_Rarely,8.0,Very High,Low,Medium,Medium,3,16,3,1,3,2,19,Single,No,09-01-2022,701168
EMP12364,22,Female,PhD,Research & Development,Research Director,2,18498.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,14.0,High,Very High,Low,Very High,3,11,1,6,4,2,2,Single,No,17-10-2015,327222
EMP12365,27,Male,Bachelor's,Human Resources,HR Executive,3,20348.0,Very High,4,0.0,0,0,Yes,Travel_Rarely,4.0,Medium,High,High,Medium,3,20,3,4,0,3,15,Single,Yes,13-05-2012,885033
EMP12366,27,Male,Bachelor's,Sales,Manager,2,5974.0,Medium,0,0.0,0,0,No,Travel_Rarely,11.0,Very High,Low,Very High,Very High,4,13,3,2,0,3,7,Single,No,19-02-2021,267712
EMP12367,39,Male,High School,Sales,Sales Executive,1,25000.0,Very High,10,4.0,4,1,Yes,Travel_Frequently,17.0,Medium,Medium,Medium,High,4,21,0,0,2,4,5,Single,Yes,25-02-2010,228583
EMP12368,23,Male,PhD,Research & Development,Research Director,1,14682.0,High,0,0.0,0,0,No,Travel_Rarely,27.0,High,High,Medium,High,3,18,2,4,3,3,2,Married,No,15-11-2020,549284
EMP12369,40,Male,Bachelor's,Research & Development,Laboratory Technician,5,25000.0,Very High,13,0.0,0,0,No,Non-Travel,8.0,Low,Low,Medium,High,3,17,1,4,4,11,4,Married,No,08-05-2017,855169
EMP12370,22,Male,Bachelor's,Finance,Finance Manager,2,21184.0,Very High,0,0.0,0,0,No,Travel_Rarely,21.0,Very High,Medium,Very High,High,3,11,2,0,3,1,3,Single,No,11-12-2013,569234
EMP12371,27,Female,Master's,Finance,Finance Manager,1,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,1.0,High,High,High,High,3,20,2,6,1,10,5,Married,No,26-11-2023,508218
EMP12372,42,Female,Bachelor's,IT,Data Analyst,4,25000.0,Very High,14,1.0,1,0,Yes,Travel_Rarely,18.0,High,Very High,Medium,High,3,20,1,4,3,11,1,Married,No,15-12-2014,568285
EMP12373,35,Male,Bachelor's,Finance,Accountant,2,19817.0,Very High,15,0.0,0,0,Yes,Travel_Rarely,5.0,Low,Very High,High,High,3,18,3,6,4,0,2,Single,No,21-02-2025,757118
EMP12374,32,Male,Bachelor's,Research & Development,Manager,3,14734.0,High,2,1.0,1,0,Yes,Travel_Rarely,29.0,High,High,Low,High,3,10,1,5,4,9,7,Divorced,No,25-07-2021,527928
EMP12375,22,Female,Bachelor's,Finance,Finance Manager,2,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,30.0,High,Medium,High,Medium,4,15,2,6,0,6,14,Married,Yes,27-03-2025,449633
EMP12376,28,Female,Master's,Sales,Sales Executive,1,9480.0,High,7,7.0,1,1,No,Travel_Rarely,25.0,High,Very High,High,Low,3,12,1,4,0,8,9,Single,No,02-03-2010,642227
EMP12377,33,Female,Bachelor's,Research & Development,Research Scientist,2,25000.0,Very High,8,3.0,3,2,No,Travel_Rarely,26.0,Medium,High,High,Medium,3,10,0,2,4,8,14,Married,No,01-05-2019,554774
EMP12378,32,Male,Bachelor's,IT,IT Support,5,13432.0,High,0,0.0,0,0,No,Travel_Rarely,8.0,Medium,High,High,High,3,17,3,6,0,10,5,Married,No,23-01-2011,148938
EMP12379,26,Male,High School,Research & Development,Manager,1,25000.0,Very High,2,0.0,0,0,No,Travel_Rarely,27.0,Low,Very High,Medium,Very High,3,15,3,5,0,0,11,Single,No,19-01-2023,822498
EMP12380,34,Male,Bachelor's,IT,Data Analyst,3,23685.0,Very High,11,0.0,0,0,No,Travel_Rarely,26.0,Medium,High,High,High,3,13,1,3,0,8,7,Married,No,28-05-2023,224601
EMP12381,26,Female,Bachelor's,IT,Manager,1,25000.0,Very High,0,0.0,0,0,No,Travel_Frequently,8.0,Medium,Low,Very High,High,3,12,3,1,4,0,5,Married,No,26-10-2011,381081
EMP12382,57,Male,High School,IT,Software Engineer,2,22854.0,Very High,35,4.0,0,1,Yes,Travel_Rarely,29.0,Medium,Very High,High,High,3,22,3,1,0,0,15,Married,No,16-06-2014,612424
EMP12383,53,Male,Master's,Marketing,Marketing Executive,2,10011.0,High,26,7.0,7,2,No,Travel_Frequently,9.0,Low,High,Medium,Medium,3,19,2,0,1,1,14,Single,No,11-05-2013,475015
EMP12384,60,Male,Bachelor's,Research & Development,Research Scientist,4,14953.0,High,33,5.0,1,1,No,Travel_Rarely,18.0,Medium,High,Medium,Very High,3,11,2,2,4,9,19,Married,No,26-02-2016,108767
EMP12385,41,Female,Master's,Research & Development,Manager,2,25000.0,Very High,18,2.0,2,1,Yes,Non-Travel,7.0,Low,Medium,Medium,High,3,22,3,6,3,10,14,Divorced,No,15-07-2017,297477
EMP12386,43,Male,High School,Human Resources,Manager,2,23742.0,Very High,13,1.0,1,0,No,Travel_Rarely,10.0,Very High,Low,Low,Very High,3,14,3,1,2,10,7,Married,No,25-03-2015,134093
EMP12387,56,Female,Master's,Research & Development,Research Scientist,3,25000.0,Very High,22,8.0,1,7,No,Non-Travel,21.0,High,Medium,Low,Medium,3,24,2,0,2,5,18,Single,No,24-01-2018,909403
EMP12388,20,Female,Bachelor's,Human Resources,HR Executive,1,25000.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,16.0,Medium,Low,Medium,High,3,17,3,0,1,8,13,Single,No,07-05-2017,676231
EMP12389,29,Female,Bachelor's,Finance,Finance Manager,1,14257.0,High,0,0.0,0,0,No,Travel_Rarely,3.0,High,Low,Very High,High,3,21,3,0,4,4,20,Married,Yes,26-06-2015,229934
EMP12390,35,Male,PhD,Finance,Accountant,1,15395.0,Very High,7,4.0,4,4,No,Travel_Rarely,10.0,High,Medium,High,High,3,17,2,1,3,8,15,Married,Yes,19-11-2025,928601
EMP12391,27,Female,Bachelor's,Research & Development,Laboratory Technician,2,23071.0,Very High,3,3.0,0,3,No,Travel_Rarely,30.0,Very High,High,Medium,High,3,12,2,3,4,8,11,Married,No,05-03-2014,497463
EMP12392,44,Male,Bachelor's,Sales,Sales Executive,2,7775.0,Medium,24,12.0,3,1,No,Non-Travel,8.0,Low,Very High,Low,Medium,3,18,2,0,3,7,2,Single,No,28-02-2020,185526
EMP12393,31,Male,Bachelor's,Research & Development,Research Director,3,25000.0,Very High,5,5.0,3,0,No,Travel_Rarely,18.0,Medium,Very High,Very High,Medium,3,19,0,4,3,10,19,Single,No,22-09-2016,585895
EMP12394,44,Female,Bachelor's,Sales,Manager,2,25000.0,Very High,24,4.0,2,4,No,Travel_Rarely,4.0,Very High,Low,High,High,3,25,2,3,4,11,4,Married,No,19-07-2011,611867
EMP12395,36,Male,,IT,IT Support,1,25000.0,Very High,15,4.0,3,0,Yes,Travel_Rarely,29.0,Medium,Very High,Very High,Medium,3,14,3,3,0,6,12,Married,No,17-11-2013,957301
EMP12396,45,Male,High School,Research & Development,Laboratory Technician,3,10815.0,High,21,2.0,2,2,No,Travel_Rarely,12.0,Low,High,High,Medium,4,25,2,4,2,2,14,Married,No,05-09-2021,185647
EMP12397,33,Male,Master's,Sales,Manager,1,25000.0,Very High,9,9.0,4,6,No,Travel_Rarely,21.0,Low,High,Low,Very High,3,16,0,1,0,9,7,Single,No,01-09-2010,498822
EMP12398,60,Male,Master's,Sales,Manager,4,25000.0,Very High,37,3.0,3,0,Yes,Travel_Rarely,5.0,Low,Low,Very High,High,4,20,2,1,2,2,13,Single,No,03-08-2020,306780
EMP12399,55,Male,Master's,Human Resources,HR Specialist,1,12156.0,High,29,1.0,1,1,No,Travel_Rarely,4.0,Very High,Medium,High,Very High,4,18,2,6,0,3,14,Married,Yes,18-12-2020,486924
EMP12400,42,Male,High School,Human Resources,HR Executive,1,25000.0,Very High,15,3.0,2,3,No,Travel_Rarely,19.0,Medium,Very High,High,High,4,16,0,2,4,8,18,Married,No,08-03-2024,770707
EMP12401,25,Male,Bachelor's,Research & Development,Manager,2,22037.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,19.0,Very High,Medium,High,High,3,19,1,6,4,11,7,Single,No,04-03-2018,484697
EMP12402,24,Female,Master's,Sales,Manager,1,10993.0,High,0,0.0,0,0,No,Travel_Rarely,5.0,Very High,Low,High,Low,4,12,1,1,3,2,9,Married,No,24-10-2015,618556
EMP12403,44,Male,Bachelor's,Research & Development,Research Scientist,1,25000.0,Very High,21,4.0,0,4,Yes,Travel_Rarely,15.0,High,Medium,High,Very High,3,11,2,2,1,7,12,Single,Yes,09-03-2014,775582
EMP12404,37,Male,Master's,Research & Development,Laboratory Technician,2,25000.0,Very High,17,2.0,1,2,No,Travel_Rarely,12.0,Low,Medium,High,High,3,21,1,0,4,7,3,Single,No,05-01-2011,715304
EMP12405,32,Male,High School,Finance,Accountant,1,16806.0,Very High,0,0.0,0,0,No,Travel_Rarely,26.0,Low,High,High,High,3,16,1,1,2,5,10,Married,No,29-12-2018,406578
EMP12406,33,Female,Bachelor's,Human Resources,HR Specialist,1,25000.0,Very High,5,5.0,1,3,Yes,Non-Travel,13.0,Medium,Very High,High,Medium,3,19,3,1,3,1,1,Single,No,14-12-2015,830950
EMP12407,47,Female,Master's,Research & Development,Research Director,1,10404.0,High,20,7.0,7,0,,Travel_Frequently,6.0,Medium,High,Very High,High,3,17,3,6,2,5,18,Single,No,21-03-2013,203023
EMP12408,37,Female,Master's,Sales,Manager,2,11241.0,High,15,9.0,1,1,No,Non-Travel,29.0,High,Very High,High,High,4,21,3,4,0,3,20,Married,No,28-12-2019,308664
EMP12409,47,Male,Master's,Marketing,Marketing Specialist,2,23423.0,Very High,26,2.0,2,0,No,Travel_Rarely,17.0,Medium,High,Low,High,4,21,0,0,1,6,17,Married,No,04-12-2015,116919
EMP12410,46,Male,Master's,Research & Development,Laboratory Technician,1,22280.0,Very High,23,7.0,2,0,Yes,Travel_Frequently,27.0,Very High,Low,High,Very High,4,13,1,5,4,10,20,Married,No,03-11-2019,377542
EMP12411,51,Male,Master's,Finance,Financial Analyst,2,15955.0,Very High,30,3.0,3,0,Yes,Travel_Rarely,20.0,High,Low,Medium,High,4,10,2,5,0,0,5,Single,Yes,01-05-2025,854350
EMP12412,28,Male,Bachelor's,Sales,Sales Representative,3,25000.0,Very High,6,1.0,1,1,No,Travel_Rarely,10.0,High,Medium,Low,High,3,15,0,2,3,2,13,Single,No,27-07-2023,794884
EMP12413,59,Male,PhD,Research & Development,Laboratory Technician,2,25000.0,Very High,34,1.0,1,1,No,Travel_Rarely,14.0,Very High,Low,Medium,Low,3,18,1,0,2,7,17,Single,No,07-09-2025,108929
EMP12414,51,Female,Master's,Sales,Sales Executive,2,25000.0,Very High,24,2.0,2,2,No,Travel_Frequently,15.0,Low,High,Medium,Medium,4,13,2,5,1,0,10,Married,No,07-03-2017,594433
EMP12415,39,Male,Master's,Research & Development,Manager,1,20839.0,Very High,15,1.0,1,1,No,Non-Travel,10.0,Medium,Low,Low,Very High,3,12,0,3,4,9,6,Married,No,10-06-2014,772531
EMP12416,47,Female,Bachelor's,Marketing,Marketing Specialist,2,25000.0,Very High,20,20.0,1,3,No,Travel_Rarely,6.0,Low,Medium,Medium,Medium,3,15,3,4,2,11,14,Single,No,28-09-2021,190347
EMP12417,52,Male,Master's,Research & Development,Research Scientist,4,18024.0,Very High,29,0.0,0,0,Yes,Travel_Rarely,29.0,Low,Medium,High,High,3,15,2,3,4,2,0,Married,No,21-12-2010,933955
EMP12418,23,Female,Bachelor's,Sales,Sales Executive,2,25000.0,Very High,2,2.0,1,1,Yes,Travel_Rarely,16.0,High,High,Medium,Very High,4,13,3,5,4,2,9,Divorced,No,27-02-2010,350333
EMP12419,53,Male,High School,Sales,Sales Representative,1,15281.0,Very High,27,3.0,1,2,No,Non-Travel,2.0,Medium,High,Medium,Medium,3,16,1,2,2,11,20,Single,No,29-07-2024,697370
EMP12420,22,Female,Bachelor's,Research & Development,Research Scientist,1,25000.0,Very High,0,0.0,0,0,No,Travel_Frequently,10.0,Medium,Very High,Very High,Medium,3,20,2,1,4,7,8,Married,Yes,28-03-2019,312669
EMP12421,45,Male,Bachelor's,Sales,Sales Executive,4,22375.0,Very High,27,4.0,1,4,No,Travel_Rarely,5.0,Very High,Medium,Very High,High,3,11,3,1,3,0,15,Married,No,10-03-2019,999722
EMP12422,27,Female,Bachelor's,Sales,Sales Executive,3,11861.0,High,1,1.0,1,0,No,Travel_Rarely,27.0,Low,High,Medium,Medium,3,10,3,1,1,9,15,Married,No,17-07-2021,556828
EMP12423,25,Male,Master's,IT,IT Support,1,-500.0,Very High,5,5.0,5,4,No,Travel_Rarely,9.0,High,Low,Very High,Low,3,20,1,2,0,4,16,Married,No,16-04-2025,777332
EMP12424,35,Male,Master's,Research & Development,Laboratory Technician,1,23310.0,Very High,13,2.0,1,2,No,Travel_Frequently,19.0,Low,Low,High,High,3,15,1,3,1,6,11,Married,Yes,05-03-2016,367411
EMP12425,43,Male,Bachelor's,Sales,Sales Executive,4,25000.0,Very High,9,4.0,2,2,Yes,Travel_Frequently,19.0,Medium,Low,Medium,High,3,12,1,2,0,3,6,Married,No,06-04-2012,715173
EMP12426,58,Male,Master's,Marketing,Marketing Specialist,1,25000.0,Very High,28,6.0,1,1,No,Travel_Rarely,9.0,High,Medium,High,High,3,25,1,2,3,9,1,Divorced,No,11-02-2012,933817
EMP12427,49,Female,Bachelor's,Sales,Manager,2,25000.0,Very High,21,11.0,1,2,No,Travel_Rarely,16.0,Very High,High,Very High,Very High,4,12,1,3,1,2,2,Divorced,No,21-09-2025,780086
EMP12428,32,Female,Bachelor's,Marketing,Marketing Executive,3,16873.0,Very High,4,4.0,4,2,No,Non-Travel,29.0,Medium,Low,High,Medium,3,22,0,5,3,9,5,Single,No,04-10-2025,260664
EMP12429,24,Female,Bachelor's,Research & Development,Research Director,2,25000.0,Very High,1,1.0,1,1,No,Travel_Rarely,19.0,Low,Medium,Medium,Low,3,10,3,1,2,5,18,Married,No,12-11-2011,748668
EMP12430,44,Female,Master's,IT,IT Support,1,22034.0,Very High,17,2.0,1,2,No,Non-Travel,20.0,Medium,Low,Low,Low,3,22,1,4,0,4,7,Married,No,26-07-2011,325283
EMP12431,39,Male,Bachelor's,Human Resources,Manager,1,25000.0,Very High,18,3.0,1,0,No,Travel_Rarely,28.0,Low,High,Medium,High,3,11,3,2,2,1,3,Single,Yes,03-09-2013,683514
EMP12432,37,Female,High School,IT,IT Support,4,8357.0,High,6,6.0,5,1,Yes,Travel_Frequently,25.0,Medium,High,Medium,Very High,3,12,0,2,2,5,6,Single,No,04-11-2019,816681
EMP12433,37,Male,Bachelor's,Marketing,Marketing Specialist,2,25000.0,Very High,12,11.0,3,0,No,Travel_Frequently,4.0,High,High,Medium,Very High,3,10,2,3,1,10,3,Single,No,23-01-2017,152385
EMP12434,21,Female,Master's,Sales,Sales Executive,3,16525.0,Very High,1,1.0,1,1,No,Travel_Rarely,5.0,Low,High,High,Medium,3,17,3,5,4,2,17,Single,Yes,01-08-2021,290042
EMP12435,29,Male,Master's,Marketing,Manager,2,25000.0,Very High,1,1.0,1,1,Yes,Non-Travel,18.0,Medium,High,High,Medium,3,25,3,6,4,8,6,Married,No,17-12-2010,388185
EMP12436,31,Female,Bachelor's,Research & Development,Research Scientist,4,25000.0,Very High,3,3.0,0,1,Yes,Travel_Rarely,8.0,High,Medium,High,Medium,4,25,3,4,3,2,0,Married,No,14-10-2022,864679
EMP12437,32,Male,Bachelor's,Research & Development,Manager,4,24537.0,Very High,10,3.0,0,1,No,Travel_Frequently,13.0,Medium,Low,Medium,High,3,15,2,6,1,8,4,Married,No,29-09-2025,616221
EMP12438,30,Male,Master's,Research & Development,Research Director,2,25000.0,Very High,7,2.0,2,2,Yes,Non-Travel,9.0,Low,High,Low,High,3,18,0,2,2,5,9,Married,No,15-05-2017,202323
EMP12439,38,Male,Master's,Research & Development,Laboratory Technician,1,14055.0,High,11,3.0,2,3,No,Travel_Rarely,10.0,Very High,High,Medium,High,3,10,3,6,3,7,13,Married,No,05-10-2021,169747
EMP12440,54,Male,Bachelor's,Sales,Sales Representative,2,25000.0,Very High,23,5.0,2,1,No,Travel_Rarely,4.0,Medium,Very High,Very High,Very High,3,20,0,0,2,8,0,Married,No,28-05-2024,761346
EMP12441,58,Male,Master's,Research & Development,Manager,2,25000.0,Very High,38,30.0,0,1,No,Travel_Rarely,19.0,High,Very High,High,Very High,3,23,3,4,3,7,11,Married,No,03-02-2019,594107
EMP12442,45,Male,PhD,Research & Development,Research Scientist,2,25000.0,Very High,14,3.0,0,3,No,Travel_Frequently,4.0,Medium,Very High,High,High,3,21,3,2,0,10,18,Married,Yes,11-12-2017,873256
EMP12443,33,Female,Bachelor's,IT,Data Analyst,3,25000.0,Very High,1,1.0,0,1,No,Travel_Frequently,29.0,Medium,Very High,Low,Low,3,24,3,4,3,1,1,Single,Yes,24-02-2015,914067
EMP12444,43,Male,Bachelor's,IT,Data Analyst,1,17050.0,Very High,19,1.0,1,1,No,Travel_Rarely,13.0,Medium,High,Medium,Medium,3,13,2,5,3,2,13,Married,No,09-10-2012,536410
EMP12445,60,Female,High School,Research & Development,Laboratory Technician,1,15387.0,Very High,34,0.0,0,0,No,Travel_Frequently,23.0,Medium,Low,High,High,3,13,0,6,2,7,2,Single,No,18-05-2025,205949
EMP12446,20,Male,Master's,Research & Development,Manager,2,22436.0,Very High,0,0.0,0,0,No,Travel_Rarely,17.0,Low,Low,High,High,3,14,0,0,4,4,18,Single,No,08-11-2015,594992
EMP12447,41,Male,Bachelor's,Sales,Sales Executive,1,25000.0,Very High,9,4.0,1,3,Yes,Travel_Rarely,27.0,Medium,High,Low,Medium,4,20,1,0,2,9,2,Single,No,21-12-2014,973851
EMP12448,42,Male,Bachelor's,Sales,Sales Representative,2,18448.0,Very High,13,1.0,0,1,Yes,Travel_Rarely,11.0,Very High,Medium,Low,Medium,4,11,3,4,1,3,12,Married,No,28-01-2024,186048
EMP12449,38,Male,Master's,Sales,Sales Representative,4,25000.0,Very High,17,6.0,6,1,Yes,Travel_Rarely,2.0,High,Low,Medium,Medium,4,25,2,1,2,5,16,Married,Yes,16-01-2022,736727
EMP12450,37,Male,Master's,Research & Development,Research Scientist,2,25000.0,Very High,9,7.0,7,7,No,Travel_Rarely,26.0,Low,High,Medium,Medium,3,22,3,4,4,11,2,Married,No,07-02-2022,778716
EMP12451,31,Male,Bachelor's,Sales,Manager,4,14055.0,High,5,1.0,1,1,No,Travel_Rarely,5.0,High,Medium,Very High,Very High,3,10,0,3,1,11,13,Married,No,11-05-2023,105084
EMP12452,47,Male,High School,Marketing,Manager,3,25000.0,Very High,19,2.0,1,2,No,Travel_Rarely,25.0,Very High,High,Low,High,3,21,0,1,4,5,1,Married,No,05-05-2015,765456
EMP12453,47,Female,Bachelor's,Research & Development,Manager,3,25000.0,Very High,26,23.0,1,2,No,Travel_Frequently,13.0,High,High,Very High,High,4,18,3,5,1,6,12,Single,No,20-10-2014,942532
EMP12454,52,Male,Master's,Research & Development,Laboratory Technician,2,23793.0,Very High,33,2.0,2,2,No,Travel_Rarely,22.0,Low,High,High,Low,3,14,0,0,2,4,8,Married,No,04-03-2020,691884
EMP12455,38,Male,Master's,Human Resources,Manager,1,25000.0,Very High,6,6.0,3,0,No,Travel_Rarely,3.0,Very High,High,Medium,Very High,3,17,3,1,4,0,9,Married,No,10-04-2013,425532
EMP12456,47,Female,Bachelor's,Sales,Sales Executive,2,12736.0,High,20,3.0,2,3,No,Travel_Rarely,19.0,Medium,Medium,High,High,3,23,3,0,4,7,7,Married,No,18-09-2011,631751
EMP12457,56,Female,Master's,Research & Development,Research Director,1,25000.0,Very High,33,8.0,8,4,No,Non-Travel,29.0,Medium,Low,Medium,High,3,21,1,0,0,0,6,Single,No,21-03-2011,643997
EMP12458,45,Male,Master's,Human Resources,Manager,5,13009.0,High,24,7.0,0,2,No,Travel_Rarely,23.0,High,Very High,High,Low,3,12,2,0,0,3,0,Married,No,24-03-2010,202758
EMP12459,54,Female,Bachelor's,Research & Development,Laboratory Technician,1,13342.0,High,32,6.0,5,0,Yes,Travel_Frequently,19.0,Very High,Medium,Medium,High,3,13,2,3,3,2,7,Single,No,03-06-2010,199126
EMP12460,53,Female,Master's,Research & Development,Research Director,1,16582.0,Very High,28,10.0,1,1,No,Non-Travel,16.0,Very High,High,Medium,Very High,3,13,0,3,0,2,7,Married,No,10-03-2011,904877
EMP12461,54,Male,Bachelor's,Marketing,Marketing Executive,2,14416.0,High,23,14.0,1,3,No,Travel_Rarely,16.0,Very High,High,High,Very High,3,15,0,2,4,5,5,Married,No,10-05-2022,379434
EMP12462,59,Male,Master's,IT,IT Support,2,17213.0,Very High,34,4.0,4,4,No,Travel_Rarely,26.0,Low,Medium,Low,High,3,13,1,5,3,7,17,Married,No,26-04-2020,315778
EMP12463,35,Female,Bachelor's,Human Resources,HR Executive,1,20003.0,Very High,16,1.0,1,1,Yes,Travel_Frequently,3.0,Very High,Medium,Medium,High,3,25,0,3,2,4,3,Married,No,23-02-2015,394212
EMP12464,57,Male,Bachelor's,Research & Development,Manager,1,25000.0,Very High,33,3.0,3,2,No,Travel_Frequently,26.0,Low,Medium,Very High,Low,3,14,0,5,3,5,10,Single,No,28-08-2021,802129
EMP12465,32,Male,Bachelor's,Human Resources,Manager,3,19063.0,Very High,8,7.0,4,1,No,Travel_Rarely,28.0,Medium,Medium,Very High,Medium,3,21,3,0,1,11,19,Single,No,04-10-2011,683332
EMP12466,42,Male,Master's,Sales,Manager,2,10791.0,High,17,5.0,4,2,No,Travel_Rarely,23.0,High,Low,Very High,Medium,3,23,1,5,3,5,15,Married,No,12-01-2022,328396
EMP12467,41,Female,Bachelor's,Research & Development,Laboratory Technician,1,25000.0,Very High,19,1.0,1,1,Yes,Travel_Frequently,25.0,Medium,Very High,High,Low,4,14,3,4,0,11,11,Single,No,03-07-2016,180324
EMP12468,35,Female,Bachelor's,Sales,Sales Executive,2,15113.0,Very High,10,0.0,0,0,No,Non-Travel,9.0,High,High,Low,Medium,3,17,3,5,2,0,3,Divorced,No,27-12-2013,131553
EMP12469,47,Female,PhD,Research & Development,Research Director,1,21452.0,Very High,21,6.0,5,6,No,Non-Travel,19.0,Medium,Low,Medium,Very High,3,18,0,1,1,6,8,Married,Yes,17-06-2011,258361
EMP12470,54,Female,Master's,Research & Development,Research Director,1,25000.0,Very High,33,1.0,1,1,Yes,Travel_Rarely,24.0,Very High,High,Very High,High,3,20,3,4,3,0,0,Married,No,20-10-2019,860605
